Date,Open,High,Low,Close
2008/2/18,7925.299805,7988.02002,7872.709961,7890.899902
2008/2/19,7985.470215,8024.410156,7932.790039,8024.410156
2008/2/20,8000.120117,8040.830078,7855.47998,7894.470215
2008/2/21,7982.350098,8085.930176,7972.129883,8085.930176
2008/2/22,8013.350098,8108.709961,7986.970215,8108.709961
2008/2/25,8228.919922,8307.75,8228.919922,8286.30957
2008/2/26,8379.549805,8386.540039,8258.870117,8307.669922
2008/2/27,8401.120117,8462.080078,8362.94043,8462.080078
2008/2/29,8367.450195,8473.709961,8367.450195,8412.759766
2008/3/3,8213.700195,8265.849609,8147.27002,8262.870117
2008/3/4,8279.019531,8471.070313,8279.019531,8470.110352
2008/3/5,8493.969727,8559.589844,8439.349609,8483.950195
2008/3/6,8559.080078,8658.639648,8526.370117,8658.639648
2008/3/7,8537.240234,8624.650391,8513.240234,8531.379883
2008/3/10,8500.80957,8507.290039,8286.570313,8299.370117
2008/3/11,8206.740234,8381.599609,8206.740234,8381.599609
2008/3/12,8577.849609,8577.849609,8424.099609,8435.299805
2008/3/13,8408.459961,8447.980469,8198.769531,8210.990234
2008/3/14,8293.120117,8315.230469,8120.490234,8161.390137
2008/3/17,8041.310059,8053.080078,7900.799805,8005.459961
2008/3/18,8039.290039,8082.569824,7955.47998,8057.819824
2008/3/19,8215.799805,8233.469727,8142.72998,8179.350098
2008/3/20,8151.529785,8343.379883,8124.669922,8337.620117
2008/3/21,8453.55957,8539.910156,8412.519531,8524.990234
2008/3/24,9049.230469,9049.230469,8781.019531,8865.349609
2008/3/25,8853.780273,8899.259766,8761.009766,8795.089844
2008/3/26,8776.19043,8842.519531,8712.389648,8768.019531
2008/3/27,8698.160156,8708.919922,8559.099609,8605.950195
2008/3/28,8591.910156,8668.219727,8564.030273,8623.480469
2008/3/31,8605.900391,8627.530273,8499.030273,8572.589844
2008/4/1,8593.200195,8608.950195,8419.719727,8419.719727
2008/4/2,8578.589844,8619.780273,8519.669922,8605.320313
2008/4/3,8593.849609,8621.589844,8555.620117,8596.339844
2008/4/7,8638.629883,8729.790039,8619.990234,8729.790039
2008/4/8,8717.05957,8725.69043,8672.849609,8672.849609
2008/4/9,8684.660156,8759.75,8628.620117,8667.929688
2008/4/10,8682.099609,8829.400391,8681.889648,8829.400391
2008/4/11,8872.650391,8937.120117,8840.040039,8909.580078
2008/4/14,8877.469727,8928.870117,8839.120117,8892.679688
2008/4/15,8931.080078,8951.55957,8885.320313,8924.780273
2008/4/16,9007.629883,9068.969727,8981.910156,9066.040039
2008/4/17,9185.580078,9194.860352,9063.69043,9090.429688
2008/4/18,9092.929688,9123.070313,9025.009766,9074.339844
2008/4/21,9156.769531,9160.099609,9047.660156,9083.320313
2008/4/22,9067.900391,9081.290039,8997.019531,9037.25
2008/4/23,9032.610352,9079.429688,8951.530273,9008.490234
2008/4/24,9025.469727,9064.150391,8974.790039,8990.330078
2008/4/25,9053.299805,9062.969727,8945.219727,8947.830078
2008/4/28,8965.730469,9079.599609,8953.950195,9079.599609
2008/4/29,9056.160156,9077.769531,8891.740234,8891.740234
2008/4/30,8917.620117,8962.990234,8882.570313,8919.919922
2008/5/2,8998.05957,9010.709961,8950.280273,8963.629883
2008/5/5,8968.540039,8976.219727,8814.480469,8837.070313
2008/5/6,8852.200195,8862.5,8782.959961,8857.370117
2008/5/7,8919.929688,8977.900391,8902.19043,8926.339844
2008/5/8,8865.730469,8880.709961,8806.990234,8866.620117
2008/5/9,8895.049805,8896.30957,8792.389648,8792.389648
2008/5/12,8808.589844,8838.990234,8754.269531,8830.049805
2008/5/13,8894.94043,8995.349609,8859.240234,8989.530273
2008/5/14,9038.849609,9056.799805,8994.169922,9018.419922
2008/5/15,9093.209961,9158.950195,9087.950195,9157.179688
2008/5/16,9211.209961,9241.519531,9171.389648,9197.410156
2008/5/19,9249.570313,9295.200195,9207.269531,9295.200195
2008/5/20,9309.950195,9309.950195,9057.30957,9068.889648
2008/5/21,9036.570313,9079.910156,8973.150391,9015.570313
2008/5/22,8898.94043,9008.030273,8878.05957,9008.030273
2008/5/23,9007.209961,9050.780273,8834.730469,8834.730469
2008/5/26,8808.740234,8811.070313,8706.780273,8707.830078
2008/5/27,8779.339844,8789.769531,8723.719727,8778.389648
2008/5/28,8826.94043,8834.519531,8665.730469,8665.730469
2008/5/29,8773.80957,8794.019531,8675.709961,8684.919922
2008/5/30,8762.299805,8765.990234,8548.320313,8619.080078
2008/6/2,8638.480469,8724.469727,8631.459961,8724.469727
2008/6/3,8664.660156,8693.480469,8558.459961,8579.429688
2008/6/4,8594.879883,8635.94043,8562.129883,8627.799805
2008/6/5,8649.719727,8745.900391,8520.799805,8738.459961
2008/6/6,8802.509766,8809.330078,8745.349609,8745.349609
2008/6/9,8522.370117,8596.230469,8514.929688,8587.959961
2008/6/10,8581.990234,8602.110352,8370,8370
2008/6/11,8402.30957,8423.419922,8297.919922,8345.589844
2008/6/12,8212.339844,8216.429688,8053.069824,8062.310059
2008/6/13,8119.490234,8161.640137,8042.890137,8105.589844
2008/6/16,8191.220215,8227.389648,8139.839844,8169.77002
2008/6/17,8182.350098,8203.980469,8067.959961,8201.790039
2008/6/18,8158.640137,8253.849609,8148.609863,8217.580078
2008/6/19,8075.259766,8107.200195,8044.660156,8047.740234
2008/6/20,8088.379883,8088.379883,7897.970215,7902.439941
2008/6/23,7767.589844,7916.919922,7749.620117,7876.490234
2008/6/24,7888.75,7928.410156,7738.120117,7738.120117
2008/6/25,7751.120117,7855.060059,7679.080078,7855.060059
2008/6/26,7872.560059,7904.899902,7801.52002,7811.799805
2008/6/27,7489.970215,7586.5,7466.200195,7548.759766
2008/6/30,7602.509766,7604.419922,7479.209961,7523.540039
2008/7/1,7528.540039,7569.180176,7407.97998,7407.97998
2008/7/2,7386.279785,7485.279785,7351.740234,7353.859863
2008/7/3,7190.75,7439.470215,7115.069824,7394.100098
2008/7/4,7405.339844,7416.25,7226.839844,7228.410156
2008/7/7,7207.919922,7343.629883,7179.240234,7341.109863
2008/7/8,7274.939941,7274.939941,7016.209961,7051.850098
2008/7/9,7153.680176,7225.600098,7042.459961,7048.25
2008/7/10,7028.629883,7141.02002,6976.600098,7075.649902
2008/7/11,7095.759766,7258.310059,7044.47998,7244.759766
2008/7/14,7214.209961,7270.490234,7140.470215,7156.959961
2008/7/15,7022.97998,7036.419922,6832.299805,6834.240234
2008/7/16,6846.02002,6867.72998,6708.459961,6710.640137
2008/7/17,6892.350098,6976.959961,6859.970215,6974.509766
2008/7/18,7075.5,7075.5,6782.200195,6815.319824
2008/7/21,6991.709961,7097.649902,6991.709961,7085.669922
2008/7/22,7029.839844,7098.680176,6998.129883,7065.649902
2008/7/23,7194.220215,7330.830078,7177.72998,7309.830078
2008/7/24,7357.149902,7368.080078,7294.129883,7368.080078
2008/7/25,7213.319824,7234.120117,7170.359863,7233.620117
2008/7/29,7052.580078,7052.580078,6958.890137,7014.470215
2008/7/30,7147.259766,7151.330078,7049.580078,7070.350098
2008/7/31,7135.040039,7172.47998,6965.080078,7024.060059
2008/8/1,6920.75,7008,6903.850098,7002.540039
2008/8/4,6947.25,7010.930176,6927.310059,6977.359863
2008/8/5,7005.169922,7005.169922,6809.959961,6813.399902
2008/8/6,6941.5,7026.240234,6921.970215,7026.240234
2008/8/7,7022.279785,7082.359863,6993.200195,7024.580078
2008/8/8,7000.75,7216.580078,7000.75,7209.040039
2008/8/11,7313.080078,7357.689941,7278.899902,7325.620117
2008/8/12,7337.669922,7337.669922,7260.120117,7293.799805
2008/8/13,7272.490234,7311.299805,7213.109863,7292.339844
2008/8/14,7265.009766,7353.310059,7253.629883,7326.069824
2008/8/15,7374.379883,7376.689941,7181.689941,7196.5
2008/8/18,7189.680176,7213.689941,6996.779785,7000.740234
2008/8/19,6876.22998,6998.240234,6849.830078,6978.600098
2008/8/20,6927.459961,7053.560059,6898.290039,7040.899902
2008/8/21,6989.939941,7017.100098,6918.47998,6918.47998
2008/8/22,6966.120117,6994.799805,6837.25,6911.640137
2008/8/25,6974.069824,7050.310059,6935.589844,7030.720215
2008/8/26,6945.140137,6980.850098,6917.310059,6964.600098
2008/8/27,6950.879883,7106.640137,6929.870117,7080.970215
2008/8/28,7090.319824,7127.839844,7025.299805,7033.370117
2008/8/29,7092.850098,7111.700195,7021.319824,7046.109863
2008/9/1,6967.220215,6967.220215,6801.220215,6813.089844
2008/9/2,6802.959961,6811.569824,6675.089844,6699.819824
2008/9/3,6706.870117,6748.52002,6552.100098,6584.930176
2008/9/4,6534.669922,6603.100098,6384.140137,6412.629883
2008/9/5,6227.069824,6347.470215,6211.350098,6307.279785
2008/9/8,6560.72998,6668.450195,6548.359863,6658.689941
2008/9/9,6598.609863,6598.609863,6407.75,6424.77002
2008/9/10,6396.279785,6497.720215,6396.279785,6458.009766
2008/9/11,6438.490234,6438.490234,6249.52002,6251.950195
2008/9/12,6338.609863,6354.680176,6171.350098,6310.680176
2008/9/15,6198.299805,6202.140137,6020.700195,6052.450195
2008/9/16,5748.169922,5851.899902,5724.52002,5756.589844
2008/9/17,5953.879883,6027.290039,5747.299805,5800.870117
2008/9/18,5558.049805,5681.830078,5530.189941,5641.950195
2008/9/19,5910.759766,5982.640137,5858.189941,5970.379883
2008/9/22,6156.859863,6156.859863,6032.160156,6110.600098
2008/9/23,6016.560059,6182.209961,6011.709961,6182.209961
2008/9/24,6136.97998,6198.47998,6100.330078,6132.600098
2008/9/25,6056.700195,6164.589844,6028.77002,6060.830078
2008/9/26,6095.140137,6095.140137,5881.580078,5929.629883
2008/9/30,5534.720215,5719.279785,5534.720215,5719.279785
2008/10/1,5854,5854,5727.720215,5764.009766
2008/10/2,5764.47998,5840.089844,5672.390137,5703.720215
2008/10/3,5611.509766,5747.72998,5558.350098,5742.22998
2008/10/6,5566.560059,5590.52002,5505.700195,5505.700195
2008/10/7,5352.899902,5539.310059,5352.080078,5524.660156
2008/10/8,5374.27002,5411.720215,5206.399902,5206.399902
2008/10/9,5183.430176,5295.049805,5130.709961,5130.709961
2008/10/13,4996.060059,5025.72998,4971.359863,5020.439941
2008/10/14,5321.25,5321.25,5277.299805,5291.560059
2008/10/15,5225.049805,5246.259766,5178.680176,5246.259766
2008/10/16,5069.069824,5085.970215,5069.069824,5075.970215
2008/10/17,4993.790039,5024.430176,4924.72998,4960.399902
2008/10/20,4845.310059,4931.839844,4805.680176,4931.839844
2008/10/21,4988.850098,5045.450195,4890.319824,4942.720215
2008/10/22,4843.709961,4955.609863,4839.169922,4862.589844
2008/10/23,4706.129883,4730.509766,4706.129883,4730.509766
2008/10/24,4599.129883,4603.560059,4579.620117,4579.620117
2008/10/27,4301.330078,4391.950195,4301.330078,4366.870117
2008/10/28,4160.529785,4425.899902,4110.089844,4399.970215
2008/10/29,4622.549805,4622.549805,4395.609863,4406.52002
2008/10/30,4448.509766,4684.109863,4448.509766,4683.640137
2008/10/31,4707.75,4911.799805,4659.669922,4870.660156
2008/11/3,4925.740234,5010.569824,4836.509766,4995.060059
2008/11/4,4991.25,5015.120117,4876,4992.629883
2008/11/5,5077.009766,5095.97998,4965.399902,4978.259766
2008/11/6,4699.089844,4741.140137,4688.109863,4694.120117
2008/11/7,4468.080078,4777.22998,4468.080078,4742.330078
2008/11/10,4711.609863,4772.319824,4657.470215,4740.27002
2008/11/11,4652.629883,4706.180176,4593.859863,4638.569824
2008/11/12,4587.200195,4673.330078,4545.859863,4615.569824
2008/11/13,4425.25,4438.819824,4374.640137,4437.830078
2008/11/14,4537.430176,4541.350098,4422.75,4452.700195
2008/11/17,4362.529785,4475.930176,4362.529785,4439.799805
2008/11/18,4366.339844,4376.279785,4265.049805,4305.180176
2008/11/19,4266,4320.850098,4226.490234,4284.089844
2008/11/20,4120.509766,4191.370117,4089.929932,4089.929932
2008/11/21,3962.689941,4194.709961,3955.429932,4171.100098
2008/11/24,4158.759766,4172.490234,4081.659912,4160.540039
2008/11/25,4280.430176,4323.939941,4220.970215,4266.490234
2008/11/26,4265.649902,4315.080078,4244.049805,4271.799805
2008/11/27,4348.490234,4472.069824,4348.490234,4453.75
2008/11/28,4444.370117,4476.330078,4419.029785,4460.490234
2008/12/1,4436.120117,4567.759766,4418.240234,4518.430176
2008/12/2,4310.5,4356.97998,4292.080078,4356.97998
2008/12/3,4346.049805,4379.25,4289.129883,4307.259766
2008/12/4,4347.660156,4347.660156,4209.910156,4254.959961
2008/12/5,4213.069824,4261.319824,4190.02002,4225.069824
2008/12/8,4278.609863,4424.089844,4278.609863,4418.330078
2008/12/9,4479.140137,4524.379883,4456.439941,4472.660156
2008/12/10,4470.72998,4658.870117,4470.72998,4658.870117
2008/12/11,4665.040039,4694.399902,4617.169922,4655.569824
2008/12/12,4600.970215,4654.75,4401.049805,4481.27002
2008/12/15,4604.5,4676.459961,4588.140137,4613.720215
2008/12/16,4570.52002,4616.890137,4532.410156,4616.890137
2008/12/17,4706.22998,4725.060059,4628.220215,4648.02002
2008/12/18,4674.359863,4694.810059,4625.689941,4694.810059
2008/12/19,4661.689941,4723.700195,4622.490234,4694.52002
2008/12/22,4735.169922,4750.959961,4535.540039,4535.540039
2008/12/23,4517.049805,4523.129883,4359.549805,4405.859863
2008/12/24,4330.419922,4439.129883,4325.459961,4423.089844
2008/12/25,4430.100098,4434.430176,4385.779785,4413.450195
2008/12/26,4398.529785,4466.75,4396.259766,4425.080078
2008/12/29,4429.350098,4429.350098,4381.490234,4416.160156
2008/12/30,4463.299805,4602.209961,4463.299805,4589.040039
2008/12/31,4627.97998,4627.97998,4537.52002,4591.220215
2009/1/5,4725.259766,4778.52002,4687.569824,4698.310059
2009/1/6,4719.540039,4754.879883,4679.430176,4727.259766
2009/1/7,4780.439941,4817.439941,4752.910156,4789.839844
2009/1/8,4670.620117,4687.399902,4532.740234,4535.790039
2009/1/9,4515.100098,4546.709961,4472.450195,4502.740234
2009/1/12,4487.680176,4523.009766,4431.040039,4453.899902
2009/1/13,4442.379883,4532.359863,4423.140137,4532.359863
2009/1/14,4538.25,4579.240234,4521.470215,4521.470215
2009/1/15,4350.490234,4351.470215,4315.620117,4320.77002
2009/1/16,4374.779785,4382.430176,4313.189941,4353.700195
2009/1/19,4389.080078,4398.529785,4366.189941,4366.759766
2009/1/20,4304.350098,4304.350098,4242.609863,4242.609863
2009/1/21,4164.680176,4265.330078,4164.189941,4247.970215
2009/2/2,4277.100098,4285.120117,4240.080078,4259.97998
2009/2/3,4300.560059,4389.870117,4295.259766,4372.810059
2009/2/4,4422.560059,4422.560059,4366.410156,4389.970215
2009/2/5,4380.799805,4422.410156,4363.25,4363.25
2009/2/6,4438.299805,4507.299805,4432.160156,4471.25
2009/2/9,4562.680176,4574.740234,4494.589844,4494.589844
2009/2/10,4524.049805,4533.950195,4491.839844,4526.100098
2009/2/11,4448.240234,4575.950195,4448.240234,4575.950195
2009/2/12,4581.299805,4594.75,4466.419922,4466.419922
2009/2/13,4504.709961,4599.609863,4504.709961,4592.5
2009/2/16,4605.77002,4607.970215,4575.97998,4591.259766
2009/2/17,4572.970215,4585.279785,4475.169922,4491.779785
2009/2/18,4455.75,4520.669922,4428.290039,4498.370117
2009/2/19,4475.160156,4571.310059,4433.430176,4528.870117
2009/2/20,4483.910156,4513.990234,4436.939941,4436.939941
2009/2/23,4420.430176,4485.359863,4371.02002,4477.779785
2009/2/24,4407.950195,4452.959961,4394.759766,4430.180176
2009/2/25,4498.910156,4549.319824,4488.069824,4493.740234
2009/2/26,4548.529785,4556.819824,4492.700195,4518.560059
2009/2/27,4523.560059,4564.319824,4507.390137,4557.149902
2009/3/2,4528.27002,4528.27002,4408.509766,4425.830078
2009/3/3,4364.370117,4435.339844,4328.049805,4435.339844
2009/3/4,4442.709961,4549.97998,4429.509766,4541.419922
2009/3/5,4628.540039,4677.890137,4598.799805,4637.200195
2009/3/6,4604.839844,4662.359863,4597.890137,4653.629883
2009/3/9,4643.620117,4660.129883,4578.049805,4628.240234
2009/3/10,4605.919922,4688.629883,4605.919922,4671.02002
2009/3/11,4789.799805,4798.060059,4747.890137,4759.959961
2009/3/12,4782.209961,4794.939941,4743.759766,4754.649902
2009/3/13,4844.970215,4923.569824,4830.169922,4897.390137
2009/3/16,4940.850098,4991.589844,4915.399902,4971.319824
2009/3/17,4998.899902,5050.629883,4954.5,5041.390137
2009/3/18,5074.629883,5083.549805,5021.47998,5047.540039
2009/3/19,5090.5,5125.399902,5035.819824,5035.930176
2009/3/20,5060.25,5069.419922,4961.620117,4961.620117
2009/3/23,5022.600098,5124.180176,5015.819824,5124.180176
2009/3/24,5237.779785,5264.939941,5205.939941,5242.180176
2009/3/25,5248.779785,5365.810059,5226.490234,5346.379883
2009/3/26,5374.77002,5422.950195,5335.350098,5386.560059
2009/3/27,5468.490234,5468.490234,5367.990234,5390.700195
2009/3/30,5362.899902,5362.899902,5166.870117,5206.049805
2009/3/31,5214.959961,5286.450195,5194.930176,5210.839844
2009/4/2,5428.919922,5477.970215,5401.299805,5473.779785
2009/4/3,5541.339844,5567.149902,5482.180176,5529.629883
2009/4/6,5590.700195,5624.279785,5521.879883,5556.220215
2009/4/7,5497.879883,5576.850098,5484.890137,5576.850098
2009/4/8,5534.580078,5608.959961,5435.040039,5443.560059
2009/4/9,5532.990234,5667.799805,5526.129883,5667.799805
2009/4/10,5784.899902,5788.209961,5696.560059,5781.959961
2009/4/13,5814.169922,5861.109863,5784.100098,5857.640137
2009/4/14,5814.419922,5898.759766,5765.810059,5892.680176
2009/4/15,5879.859863,5904.279785,5798.620117,5875.189941
2009/4/16,6009.669922,6025.850098,5965.47998,5997.169922
2009/4/17,6068.549805,6071.060059,5706.029785,5755.379883
2009/4/20,5764.47998,5797.629883,5648.100098,5781.660156
2009/4/21,5665.939941,5881.410156,5663.560059,5881.410156
2009/4/22,5887.47998,5925.919922,5856.129883,5886.109863
2009/4/23,5900.450195,5903.470215,5789.27002,5875.240234
2009/4/24,5913.129883,5987.22998,5824.419922,5880.77002
2009/4/27,5931.870117,5946.970215,5672.25,5705.049805
2009/4/28,5744.77002,5773.529785,5596.72998,5596.72998
2009/4/29,5627.540039,5649.240234,5571.930176,5614.060059
2009/4/30,5964.029785,5995.120117,5932.029785,5992.569824
2009/5/4,6285.600098,6356.290039,6256.290039,6330.399902
2009/5/5,6557.75,6562.77002,6326.759766,6379.939941
2009/5/6,6389.549805,6570.5,6372.939941,6566.700195
2009/5/7,6603.52002,6628.540039,6455.22998,6572.870117
2009/5/8,6510.220215,6587.620117,6483.209961,6583.870117
2009/5/11,6581.700195,6680.970215,6571.410156,6647.5
2009/5/12,6550.279785,6553.689941,6404.930176,6432.549805
2009/5/13,6449.459961,6512.069824,6435.490234,6485.140137
2009/5/14,6362.77002,6435.410156,6339.470215,6364.169922
2009/5/15,6446.399902,6520.040039,6427.629883,6489.089844
2009/5/18,6516.129883,6577.810059,6457.140137,6577.810059
2009/5/19,6750.040039,6784.259766,6620.529785,6655.589844
2009/5/20,6708.540039,6740.75,6590.790039,6703.620117
2009/5/21,6690.850098,6746.100098,6650.330078,6718.810059
2009/5/22,6650.509766,6781.140137,6650.509766,6737.290039
2009/5/25,6838.700195,6878.660156,6708.189941,6734.459961
2009/5/26,6780.370117,6830.240234,6649.950195,6683.109863
2009/5/27,6800.560059,6930.589844,6743.390137,6890.439941
2009/6/1,7033.330078,7033.330078,6892.689941,6954.100098
2009/6/2,7058.120117,7084.830078,6899.97998,6949.080078
2009/6/3,6915,6931.290039,6847.759766,6893.140137
2009/6/4,6887.879883,6907.870117,6716.330078,6786.060059
2009/6/5,6825.72998,6829.660156,6743.149902,6767.100098
2009/6/8,6907.319824,6907.319824,6628.02002,6628.02002
2009/6/9,6636.839844,6640.439941,6394.339844,6414.390137
2009/6/10,6478.459961,6512.220215,6389.939941,6462.27002
2009/6/11,6458.620117,6567.370117,6353.779785,6567.370117
2009/6/12,6552.580078,6586.200195,6443.859863,6448.22998
2009/6/15,6362.220215,6383.97998,6188.700195,6225.560059
2009/6/16,6220.540039,6257.129883,6143.240234,6220.810059
2009/6/17,6239.509766,6306.459961,6191.580078,6195.910156
2009/6/18,6246.850098,6279.359863,6100.080078,6144.529785
2009/6/19,6187.970215,6231.879883,6151.509766,6231.149902
2009/6/22,6256.379883,6348.740234,6193.089844,6341.209961
2009/6/23,6206.310059,6262.290039,6197.470215,6197.470215
2009/6/24,6230.759766,6511.970215,6191.629883,6380.080078
2009/6/25,6427.879883,6497.379883,6404.379883,6457.609863
2009/6/26,6515.640137,6527.859863,6460.910156,6463.560059
2009/6/29,6512.419922,6522.129883,6391.149902,6391.149902
2009/6/30,6485.330078,6503.97998,6381.419922,6432.160156
2009/7/1,6445.850098,6593.779785,6433.689941,6578.970215
2009/7/2,6613.720215,6686.700195,6600.910156,6667.529785
2009/7/3,6632.97998,6685.279785,6607.620117,6665.399902
2009/7/6,6691.02002,6693.439941,6615.899902,6649.910156
2009/7/7,6675.810059,6745.310059,6656.890137,6715.220215
2009/7/8,6667.97998,6692.759766,6629.830078,6668.140137
2009/7/9,6696.720215,6803.830078,6696.720215,6748.180176
2009/7/10,6807.459961,6807.459961,6739.049805,6769.859863
2009/7/13,6795.22998,6797.720215,6525.899902,6530.819824
2009/7/14,6584.899902,6657.169922,6568.910156,6639.410156
2009/7/15,6672.279785,6774.279785,6651.859863,6738.600098
2009/7/16,6863.859863,6878.680176,6770.509766,6780.299805
2009/7/17,6851.959961,6870.580078,6791.75,6850.990234
2009/7/20,6921.640137,6961.450195,6861.02002,6938.859863
2009/7/21,6995.5,7002.319824,6904.879883,6953.339844
2009/7/22,6979.410156,7030.129883,6955.370117,6985.319824
2009/7/23,6987.790039,7023.669922,6926.27002,6980.879883
2009/7/24,7046.459961,7046.459961,6950.919922,6973.279785
2009/7/27,7008.180176,7059.459961,6954.299805,7028.430176
2009/7/28,7038.72998,7142.629883,7038.72998,7142.629883
2009/7/29,7185.52002,7185.52002,7070.720215,7083.629883
2009/7/30,7063.470215,7068.430176,6944.5,7027.109863
2009/7/31,7111.149902,7132.109863,7044.700195,7077.709961
2009/8/3,7036.470215,7084.589844,6986.290039,7056.709961
2009/8/4,7129.430176,7138.939941,6921.040039,6955.870117
2009/8/5,6979.72998,7013.600098,6827.160156,6848.240234
2009/8/6,6886.700195,6888.089844,6775.870117,6868.649902
2009/8/10,6858.870117,6909.160156,6836.959961,6882.870117
2009/8/11,6904.450195,6921.850098,6812.060059,6909.02002
2009/8/12,6878.339844,6933.509766,6864.910156,6898.899902
2009/8/13,6949.5,7037.470215,6931.549805,7034.959961
2009/8/14,7091.819824,7132.330078,7062.490234,7069.509766
2009/8/17,7034.27002,7051.779785,6931.799805,6931.799805
2009/8/18,6843.27002,6904.640137,6746.299805,6789.77002
2009/8/19,6843.689941,6854.589844,6786.790039,6788.580078
2009/8/20,6784.910156,6784.910156,6647.319824,6733.22998
2009/8/21,6785.700195,6824.649902,6629.100098,6654.799805
2009/8/24,6766.759766,6859.790039,6762.680176,6838.25
2009/8/25,6840.27002,6865.919922,6800.350098,6809.410156
2009/8/26,6816.419922,6827.890137,6663.839844,6719.209961
2009/8/27,6678.240234,6753.72998,6658.72998,6690.75
2009/8/28,6727.419922,6824.649902,6711.160156,6809.859863
2009/8/31,6844.910156,6848.959961,6760.049805,6825.950195
2009/9/1,6834.629883,7019.75,6807.620117,7019.75
2009/9/2,6966.180176,7057.009766,6961.009766,7039.77002
2009/9/3,7060.660156,7131.310059,7011.359863,7104.649902
2009/9/4,7167.240234,7178.540039,7121.209961,7153.129883
2009/9/7,7192.160156,7240.339844,7169.399902,7224.589844
2009/9/8,7263.22998,7350.879883,7202.689941,7313.990234
2009/9/9,7344.259766,7363.109863,7250.720215,7250.720215
2009/9/10,7507.490234,7507.490234,7286.819824,7332.080078
2009/9/11,7300.009766,7355.959961,7295.850098,7337.140137
2009/9/14,7337.040039,7350.919922,7218.180176,7256.950195
2009/9/15,7269.899902,7362.160156,7252.330078,7346.259766
2009/9/16,7414.959961,7457.399902,7391.839844,7440.240234
2009/9/17,7502.689941,7513.72998,7451.299805,7477.299805
2009/9/18,7463.390137,7526.549805,7434.830078,7526.549805
2009/9/21,7523,7558.879883,7439.029785,7502.459961
2009/9/22,7522.830078,7526.22998,7463.410156,7469.029785
2009/9/23,7493.97998,7534.660156,7352.22998,7376.759766
2009/9/24,7372.109863,7386.990234,7280.040039,7324.220215
2009/9/25,7298.370117,7361.930176,7284.330078,7345.220215
2009/9/28,7332.490234,7354.799805,7257.629883,7284.609863
2009/9/29,7385.839844,7436.290039,7378.970215,7429.97998
2009/9/30,7456.569824,7534.549805,7443.879883,7509.169922
2009/10/1,7581.379883,7599.620117,7492.620117,7545.290039
2009/10/2,7415.160156,7483.430176,7391.629883,7411.879883
2009/10/5,7424.240234,7437.97998,7381.02002,7437.97998
2009/10/6,7479.509766,7566.879883,7447.540039,7536.049805
2009/10/7,7617.790039,7619.029785,7562.899902,7608.660156
2009/10/8,7615.609863,7635.660156,7500.319824,7503.310059
2009/10/9,7572.790039,7597.790039,7506.77002,7571.959961
2009/10/12,7620.169922,7620.169922,7537.200195,7599.879883
2009/10/13,7484.459961,7607.410156,7471.529785,7596.600098
2009/10/14,7649.069824,7700.419922,7618.790039,7695.75
2009/10/15,7778.350098,7780.660156,7692.580078,7710.399902
2009/10/16,7712.029785,7738.040039,7691.390137,7715.100098
2009/10/19,7712.330078,7758.129883,7691.209961,7751.319824
2009/10/20,7808.029785,7811.919922,7753.52002,7753.52002
2009/10/21,7751.75,7774.399902,7675.609863,7701.5
2009/10/22,7692.75,7710.819824,7577.890137,7607.930176
2009/10/23,7651.640137,7671.910156,7614.75,7649.279785
2009/10/26,7701.189941,7751.680176,7658.220215,7668.399902
2009/10/27,7635.089844,7657.339844,7586.529785,7657.339844
2009/10/28,7637.439941,7675.149902,7533.950195,7533.950195
2009/10/29,7417.129883,7426.470215,7233.629883,7355.689941
2009/10/30,7428.720215,7433.209961,7340.080078,7340.080078
2009/11/2,7238.299805,7336.649902,7218.890137,7335.180176
2009/11/3,7339.359863,7368.279785,7314.970215,7322.930176
2009/11/4,7375.819824,7467.040039,7365.259766,7467.040039
2009/11/5,7471.609863,7481.580078,7412.740234,7417.459961
2009/11/6,7516.399902,7521.009766,7450.680176,7463.049805
2009/11/9,7562.589844,7562.589844,7512.5,7536.700195
2009/11/10,7613.339844,7614.540039,7576.279785,7593.490234
2009/11/11,7603.680176,7670.759766,7555.830078,7668.060059
2009/11/12,7682.75,7709.890137,7658.600098,7670.930176
2009/11/13,7651.129883,7695.109863,7639.569824,7665.629883
2009/11/16,7701.970215,7792.680176,7699.319824,7792.680176
2009/11/17,7875.47998,7875.47998,7733.209961,7733.209961
2009/11/18,7766.680176,7803.359863,7737.589844,7766.689941
2009/11/19,7767.97998,7797.410156,7751.060059,7759.97998
2009/11/20,7741.720215,7741.720215,7649.189941,7682.970215
2009/11/23,7694.899902,7714.700195,7671.540039,7687.149902
2009/11/24,7723.129883,7735.910156,7696.100098,7714.560059
2009/11/25,7718.779785,7784.279785,7716.359863,7756.310059
2009/11/26,7795.259766,7818,7733.75,7739.160156
2009/11/27,7614.410156,7633.5,7490.910156,7490.910156
2009/11/30,7582.689941,7604.549805,7569.240234,7582.209961
2009/12/1,7615.950195,7659.819824,7549.009766,7649.22998
2009/12/2,7715.640137,7741.850098,7671.990234,7677.620117
2009/12/3,7733.509766,7738.029785,7658.509766,7684.669922
2009/12/4,7685.140137,7707.109863,7650.77002,7650.910156
2009/12/7,7704.689941,7783.200195,7704.689941,7775.640137
2009/12/8,7802.27002,7802.27002,7731.009766,7768.709961
2009/12/9,7747.600098,7797.419922,7742.919922,7797.419922
2009/12/10,7822.660156,7829.410156,7631.060059,7677.910156
